Edad,Tipo_empleo,ID,Educacion,Tiempo_estudio,Estado_civil,Tipo_trabajo,Familia,Raza,Sexo,Ganancias,Perdidas,Hora_Trabajo,Pais,Ingresos_mayores_50k
35,4,92440,2,8,3,2,2,1,1,0,0,50, United-States,1
52,4,190762,1,2,2,7,1,1,1,0,0,40, Mexico,0
30,4,426017,2,7,1,6,3,1,0,0,0,19, United-States,0
34,2,243867,2,7,4,7,2,2,1,0,0,40, United-States,0
34,7,240283,4,9,3,8,4,1,0,0,0,40, United-States,0
20,4,61777,5,10,2,5,1,1,1,0,0,30, United-States,0
17,4,175024,2,7,1,9,3,1,1,2176,0,18, United-States,0
32,7,92003,6,13,2,3,5,1,0,0,0,40, United-States,1
29,4,188401,4,9,3,10,2,1,1,0,0,40, United-States,0
33,4,228528,2,6,1,2,4,1,0,0,0,35, United-States,0
25,4,133373,4,9,2,8,1,1,1,0,0,60, United-States,0
36,1,255191,7,14,1,1,2,1,1,0,1408,40, United-States,0
23,4,204653,4,9,1,9,2,1,1,0,0,72, Dominican-Republic,0
63,5,222289,4,9,2,3,1,1,1,0,0,40, United-States,1
47,2,287480,7,14,2,1,1,1,1,0,0,40, United-States,0
80,0,107762,4,9,5,0,2,1,1,0,0,24, United-States,0
17,0,202521,2,7,1,0,3,1,1,0,0,40, United-States,0
40,6,204116,6,13,2,1,2,1,0,2174,0,40, United-States,0
30,4,29662,3,12,2,6,5,1,0,0,0,25, United-States,1
27,4,116358,5,10,1,2,3,3,1,0,1980,40, Philippines,0
33,4,208405,7,14,2,1,1,1,1,0,0,50, United-States,1
34,2,284843,4,9,1,10,2,2,1,594,0,60, United-States,0
34,2,117018,5,10,1,12,2,1,0,0,0,40, United-States,0
23,4,81281,5,10,2,4,1,1,1,0,0,40, United-States,0
42,2,340148,5,10,2,4,5,1,0,0,0,40, United-States,0
29,4,363425,6,13,1,1,2,1,1,0,0,40, United-States,0
45,4,45857,4,9,3,4,2,1,0,0,0,28, United-States,0
24,1,191073,4,9,1,14,3,1,1,0,0,40, United-States,0
44,4,116632,5,10,2,1,1,1,1,0,0,40, United-States,1
27,4,405855,2,5,1,2,6,1,1,0,0,40, Mexico,0
20,4,298227,5,10,1,5,2,1,1,0,0,35, United-States,0
44,4,290521,4,9,5,3,4,2,0,0,0,40, United-States,0
51,4,56915,4,9,2,2,1,4,1,0,0,40, United-States,0
20,4,146538,4,9,2,7,1,1,1,0,0,40, United-States,0
17,0,258872,2,7,1,0,3,1,0,0,0,5, United-States,0
19,4,206399,4,9,1,7,3,2,0,0,0,40, United-States,0
45,5,197332,5,10,2,2,1,1,1,0,0,55, United-States,1
60,4,245062,4,9,2,2,1,1,1,0,0,40, United-States,1
42,4,197583,3,12,2,3,1,2,1,0,0,40, ?,1
44,6,234885,4,9,2,5,5,1,0,0,0,40, United-States,1
40,4,72887,3,11,2,7,1,3,1,0,0,40, United-States,1
30,4,180374,4,9,2,3,5,1,0,0,0,40, United-States,0
38,4,351299,5,10,2,8,1,2,1,0,0,50, United-States,0
23,4,54012,4,9,2,8,1,1,1,0,0,60, United-States,0
32,0,115745,5,10,2,0,1,1,1,0,0,40, United-States,0
44,4,116632,3,12,1,10,3,1,1,0,0,40, United-States,0
54,2,288825,4,9,2,8,1,2,1,0,0,40, United-States,0
32,4,132601,6,13,2,1,1,1,1,0,0,50, United-States,0
50,4,193374,1,2,2,2,4,1,1,0,0,40, United-States,0
24,4,170070,6,13,1,11,2,1,0,0,0,20, United-States,0
37,4,126708,4,9,2,4,5,1,0,0,0,60, United-States,0
52,4,35598,4,9,3,8,4,1,1,0,0,40, United-States,0
38,4,33983,5,10,2,8,1,1,1,0,0,40, United-States,0
49,4,192776,7,14,2,3,1,1,1,0,1977,45, United-States,1
30,4,118551,6,13,2,11,5,1,0,0,0,16, United-States,1
60,4,201965,5,10,1,1,4,1,1,0,0,40, United-States,1
22,0,139883,5,10,1,0,3,1,1,0,0,40, United-States,0
35,4,285020,4,9,1,2,2,1,1,0,0,40, United-States,0
30,4,303990,4,9,1,8,2,1,1,0,0,60, United-States,0
67,4,49401,3,11,3,6,2,1,0,0,0,24, United-States,0
46,4,279196,6,13,1,2,2,1,0,0,0,40, United-States,0
17,4,211870,2,5,1,6,2,1,1,0,0,6, United-States,0
22,4,281432,5,10,1,9,3,1,1,0,0,30, United-States,0
27,4,161155,2,6,1,6,2,1,1,0,0,40, United-States,0
23,4,197904,4,9,1,6,4,1,0,0,0,35, United-States,0
33,4,111746,3,12,2,2,1,1,1,0,0,45, Portugal,0
43,6,170721,5,10,2,2,1,1,1,0,0,20, United-States,0
28,7,70100,6,13,1,1,2,1,1,0,0,20, United-States,0
41,4,193626,4,9,2,2,4,1,0,0,0,40, United-States,0
52,0,271749,2,8,1,0,6,2,1,594,0,40, United-States,0
25,4,189775,5,10,2,4,3,2,0,0,0,20, United-States,0
63,0,401531,1,2,2,0,1,1,1,0,0,35, United-States,0
59,2,286967,4,9,2,8,1,1,1,0,0,45, United-States,0
45,2,164427,6,13,3,1,4,1,0,0,0,40, United-States,0
38,4,91039,6,13,2,5,1,1,1,15024,0,60, United-States,1
40,4,347934,4,9,1,6,2,1,0,0,0,35, United-States,0
46,1,371373,4,9,3,4,2,1,1,0,0,40, United-States,0
35,4,32220,3,12,1,3,2,1,0,0,0,60, United-States,0
34,4,187251,4,9,3,1,4,1,0,0,0,25, United-States,0
33,4,178107,6,13,1,2,3,1,1,0,0,20, United-States,0
41,4,343121,4,9,3,4,4,1,0,0,0,36, United-States,0
20,4,262749,5,10,1,7,3,1,1,0,0,40, United-States,0
23,4,403107,1,3,1,6,3,1,1,0,0,40, El-Salvador,0
26,4,64293,5,10,1,1,2,1,0,0,0,35, United-States,0
72,0,303588,4,9,2,0,1,1,1,0,0,20, United-States,0
23,2,324960,4,9,1,10,2,1,1,0,0,40, Poland,0
62,2,114060,4,9,2,8,1,1,1,0,0,40, United-States,0
52,4,48925,5,10,2,4,1,1,1,0,0,40, United-States,0
58,4,180980,5,10,3,6,4,1,0,0,0,42, France,0
25,4,181054,6,13,1,5,2,1,0,0,0,40, United-States,0
24,4,388093,6,13,1,3,2,2,1,0,0,40, United-States,0
19,4,249609,5,10,1,12,3,1,1,0,0,8, United-States,0
43,4,112131,5,10,2,3,1,1,1,0,0,40, United-States,0
47,2,543162,4,9,4,4,4,2,0,0,0,40, United-States,0
39,4,91996,4,9,3,6,4,1,0,0,0,40, United-States,0
49,4,141944,3,11,2,9,4,1,1,0,1380,42, United-States,0
53,0,251804,1,3,5,0,4,2,0,0,0,30, United-States,0
32,4,37070,3,11,1,2,2,1,1,0,0,45, United-States,0
34,4,337587,5,10,2,1,1,1,1,0,0,50, United-States,1
28,4,189346,4,9,3,2,2,1,1,0,0,45, United-States,0
57,0,222216,3,11,5,0,4,1,0,0,0,38, United-States,0
25,4,267044,5,10,1,4,2,4,0,0,0,20, United-States,0
20,0,214635,5,10,1,0,3,1,1,0,0,24, United-States,0
21,0,204226,5,10,1,0,4,1,0,0,0,35, United-States,0
34,4,108116,6,13,2,1,1,1,1,0,0,50, United-States,1
38,5,99146,6,13,2,3,1,1,1,15024,0,80, United-States,1
50,4,196232,4,9,2,3,1,1,1,7688,0,50, United-States,1
24,2,248344,5,10,3,9,2,2,1,0,0,50, United-States,0
37,2,186035,5,10,2,11,1,1,1,0,0,45, United-States,1
44,4,177905,5,10,3,7,4,1,1,0,0,58, United-States,1
28,4,85812,5,10,2,5,5,1,0,0,0,40, United-States,0
42,4,221172,6,13,2,3,1,1,1,0,0,40, United-States,1
74,4,99183,5,10,3,4,2,1,0,0,0,9, United-States,0
38,6,190387,4,9,2,2,1,1,1,0,0,50, United-States,0
44,6,202692,7,14,2,1,1,1,1,0,0,40, United-States,0
44,4,109339,2,7,3,7,4,5,0,0,0,46, Puerto-Rico,0
26,4,108658,4,9,1,7,2,1,1,0,0,40, United-States,0
36,4,197202,4,9,2,6,1,2,1,0,0,40, United-States,0
41,4,101739,3,12,2,3,5,1,0,0,0,50, United-States,1
67,4,231559,6,15,2,1,1,1,1,20051,0,48, United-States,1
39,2,207853,2,8,2,11,1,1,1,0,0,50, United-States,0
57,4,190942,1,2,5,13,2,2,0,0,0,30, United-States,0
29,4,102345,3,11,4,2,2,1,1,0,0,40, United-States,0
31,5,41493,6,13,1,10,2,1,0,0,0,45, United-States,0
34,0,190027,4,9,1,0,4,2,0,0,0,40, United-States,0
44,4,210525,5,10,2,8,1,1,1,0,0,40, United-States,0
29,4,133937,8,16,1,1,3,1,1,0,0,40, United-States,0
30,4,237903,5,10,1,9,4,1,0,0,0,40, United-States,0
27,4,163862,4,9,1,8,2,1,1,0,0,40, United-States,0
27,4,201872,5,10,2,5,1,1,1,0,0,50, United-States,0
32,4,84179,4,9,1,9,2,1,0,0,0,45, United-States,0
58,4,51662,2,6,2,6,5,1,0,0,0,8, United-States,0
35,2,233327,5,10,2,12,1,1,1,0,0,40, United-States,0
21,4,259510,4,9,1,9,3,1,1,0,0,36, United-States,0
28,4,184831,5,10,1,2,4,1,1,0,0,40, United-States,0
46,6,245724,5,10,3,3,2,1,1,0,0,50, United-States,0
36,6,27053,4,9,4,6,4,1,0,0,0,40, United-States,0
72,4,205343,2,7,5,4,4,1,0,0,0,40, United-States,0
35,4,229328,4,9,2,7,5,2,0,0,0,40, United-States,0
33,1,319560,3,11,3,2,4,2,0,0,0,40, United-States,1
69,4,136218,2,7,1,7,2,1,0,0,0,40, United-States,0
35,4,54576,4,9,2,7,1,1,1,0,0,40, United-States,0
31,4,323069,4,9,4,4,4,1,0,0,0,20, ?,0
34,4,148291,4,9,2,11,5,1,0,0,0,32, United-States,0
30,4,152453,2,7,2,6,1,1,1,0,0,40, Mexico,0
28,4,114053,6,13,1,8,2,1,1,0,0,55, United-States,0
54,4,212960,6,13,2,5,1,1,1,0,0,35, United-States,1
47,4,264052,5,10,2,1,1,1,1,0,0,50, United-States,1
24,4,82804,4,9,1,9,4,2,0,0,0,40, United-States,0
52,6,334273,6,13,2,1,1,1,1,0,0,60, United-States,1
20,4,27337,4,9,1,9,3,4,1,0,0,48, United-States,0
43,5,188436,7,14,2,3,1,1,1,5013,0,45, United-States,0
45,4,433665,1,4,4,6,4,1,0,0,0,40, Mexico,0
29,6,110663,4,9,4,2,2,1,1,0,0,35, United-States,0
47,4,87490,7,14,3,3,4,1,1,0,0,42, United-States,0
24,4,354351,4,9,1,2,3,1,1,0,0,40, United-States,0
51,4,95469,4,9,2,1,1,1,1,0,0,40, United-States,0
17,4,242718,2,7,1,5,3,1,1,0,0,12, United-States,0
37,4,22463,3,11,2,2,1,1,1,0,1977,40, United-States,1
27,4,158156,8,16,1,1,2,1,0,0,0,70, United-States,0
29,4,350162,6,13,2,3,5,1,1,0,0,40, United-States,1
18,0,165532,2,8,1,0,3,1,1,0,0,25, United-States,0
36,6,28738,3,12,3,5,4,1,0,0,0,35, United-States,0
58,2,283635,6,13,1,1,2,1,0,0,0,40, United-States,0
26,6,86646,5,10,2,2,1,1,1,0,0,45, United-States,0
65,0,195733,5,10,2,0,1,1,1,0,0,30, United-States,1
57,4,69884,4,9,2,5,1,1,1,0,0,40, United-States,1
59,4,199713,4,9,2,2,1,1,1,0,0,40, United-States,0
27,4,181659,4,9,2,7,1,1,1,0,0,40, United-States,0
31,6,340939,6,13,1,11,2,1,1,0,0,40, United-States,0
21,4,197747,5,10,1,5,3,1,0,0,0,24, United-States,0
29,4,34292,5,10,1,4,2,1,1,0,0,60, United-States,0
18,4,156764,2,7,1,6,3,1,1,0,0,40, United-States,0
52,4,25826,2,6,2,2,1,1,1,0,1887,47, United-States,1
57,5,103948,6,13,3,1,2,1,1,0,0,80, United-States,0
42,0,137390,4,9,2,0,1,1,1,0,0,40, United-States,0
55,0,105138,4,9,2,0,5,3,0,0,0,40, United-States,0
60,4,39352,1,4,1,8,2,1,1,0,0,48, United-States,1
31,4,168387,6,13,2,1,1,1,1,7688,0,40, Canada,1
23,4,117789,6,13,1,4,3,1,0,0,0,40, United-States,0
27,4,267147,4,9,1,5,3,1,1,0,0,40, United-States,0
23,0,99399,5,10,1,0,4,4,0,0,0,25, United-States,0
42,6,214242,6,15,2,1,1,1,1,0,1902,50, United-States,1
25,4,200408,5,10,1,11,2,1,1,2174,0,40, United-States,0
49,4,136455,6,13,1,1,2,1,0,0,0,45, United-States,0
32,4,239824,6,13,1,11,2,1,1,0,0,40, United-States,0
19,4,217039,5,10,1,4,3,1,1,0,0,28, United-States,0
60,4,51290,1,4,3,6,2,1,0,0,0,40, United-States,0
42,2,175674,2,5,2,6,1,1,1,0,0,40, United-States,0
35,6,194404,3,12,1,10,2,1,1,0,0,40, United-States,0
48,4,45612,4,9,1,4,4,2,0,0,0,37, United-States,0
51,4,410114,7,14,2,2,1,1,1,0,0,40, United-States,1
29,4,182521,4,9,1,2,2,4,1,0,0,40, United-States,0
36,2,339772,4,9,4,3,2,2,1,0,0,40, United-States,0
17,4,169658,2,6,1,6,3,1,0,0,0,21, United-States,0
52,4,200853,7,14,3,1,2,1,0,6849,0,60, United-States,0
24,4,247564,4,9,1,2,2,1,1,0,0,40, United-States,0
24,4,249909,4,9,2,9,1,1,1,0,0,50, United-States,0
26,2,208122,6,13,1,1,3,1,1,1055,0,40, United-States,0
27,4,109881,6,13,1,6,3,1,0,0,0,20, United-States,0
39,4,207824,4,9,1,9,3,1,1,0,0,60, United-States,0
30,4,369027,4,9,2,8,1,2,1,0,0,45, United-States,0
50,6,114117,4,9,2,3,1,1,1,0,0,32, United-States,0
52,5,51048,6,13,2,5,1,1,1,0,0,55, United-States,0
46,4,102388,6,15,2,1,1,1,1,15024,0,45, United-States,1
23,4,190483,6,13,1,5,3,1,0,0,0,20, United-States,0
45,4,462440,2,7,5,6,2,2,0,0,0,20, United-States,0
65,4,109351,2,5,5,13,4,2,0,0,0,24, United-States,0
29,4,34383,3,11,2,8,1,1,1,0,0,55, United-States,0
47,4,241832,2,5,2,9,4,1,1,0,0,40, El-Salvador,0
30,4,124187,4,9,1,10,3,2,1,0,0,60, United-States,0
34,4,153614,4,9,2,5,1,1,1,0,0,45, United-States,1
38,6,267556,4,9,2,5,1,1,1,0,0,64, United-States,0
33,4,205469,5,10,2,3,1,1,1,0,0,40, United-States,1
49,4,268090,6,13,2,5,1,1,1,0,0,26, United-States,1
47,6,165039,5,10,1,6,4,2,0,0,0,40, United-States,0
49,2,120451,2,6,4,6,4,2,0,0,0,40, United-States,0
43,4,154374,5,10,2,2,1,1,1,15024,0,60, United-States,1
30,4,103649,6,13,2,4,5,2,0,0,0,40, United-States,1
58,6,35723,4,9,2,2,1,1,1,0,0,60, United-States,0
19,4,262601,4,9,1,6,3,1,0,0,0,14, United-States,0
21,4,226181,6,13,1,9,2,1,1,0,0,40, United-States,0
33,4,175697,6,13,2,3,1,1,1,15024,0,60, United-States,1
47,5,248145,1,3,2,8,1,1,1,0,0,50, Cuba,0
52,6,289436,8,16,2,1,1,1,1,0,0,60, United-States,1
26,4,75654,4,9,3,2,2,1,1,0,0,55, United-States,0
60,4,199378,4,9,2,2,1,1,1,0,0,40, United-States,0
21,4,160968,5,10,1,9,3,1,1,0,0,40, United-States,0
36,4,188563,5,10,2,5,1,1,1,5178,0,50, United-States,1
31,4,55849,5,10,2,2,1,1,1,0,0,45, United-States,0
50,5,195322,8,16,4,1,2,1,1,0,0,40, United-States,1
31,2,402089,4,9,3,4,4,1,0,0,0,40, United-States,0
71,4,78277,4,9,2,2,1,1,1,0,0,15, United-States,0
58,0,158611,4,9,2,0,1,1,1,0,0,50, United-States,0
30,7,169496,6,13,2,11,1,1,1,0,0,40, United-States,1
20,4,130959,5,10,1,6,3,1,1,0,0,20, United-States,0
24,4,556660,4,9,1,3,6,1,1,4101,0,50, United-States,0
35,4,292472,8,16,2,1,1,3,1,0,0,40, Taiwan,1
38,7,143774,5,10,4,3,2,1,0,0,0,45, United-States,0
27,4,288341,4,9,1,7,3,1,0,0,0,32, United-States,0
29,7,71592,5,10,1,4,4,3,0,0,0,40, Philippines,0
70,0,167358,2,5,5,0,4,1,0,1111,0,15, United-States,0
34,4,106742,4,9,2,2,1,1,1,0,0,45, United-States,0
44,4,219288,1,4,2,2,1,1,1,0,0,35, United-States,0
43,4,174524,4,9,2,7,1,1,1,0,0,40, United-States,1
44,6,335183,2,8,2,9,1,2,1,0,0,40, United-States,1
35,4,261293,7,14,1,5,2,1,1,0,0,60, United-States,0
27,4,111900,5,10,1,1,2,1,1,0,0,40, United-States,0
43,2,194360,7,14,1,1,2,1,1,0,0,38, United-States,0
20,4,81145,5,10,1,5,2,1,0,0,0,25, United-States,0
42,4,341204,3,12,3,1,4,1,0,8614,0,40, United-States,1
27,7,249362,5,10,2,8,1,1,1,3411,0,40, United-States,0
42,4,247019,4,9,2,2,1,2,1,0,0,40, United-States,1
20,0,114746,2,7,2,0,3,3,0,0,1762,40, South,0
24,4,172146,2,5,1,7,2,1,1,0,1721,40, United-States,0
48,1,110457,5,10,3,3,2,1,1,0,0,40, United-States,0
17,0,80077,2,7,1,0,3,1,0,0,0,20, United-States,0
17,6,368700,2,7,1,10,3,1,1,0,0,10, United-States,0
33,4,182556,6,13,2,3,1,1,1,0,0,40, United-States,1
50,5,219420,4,9,2,5,1,1,1,0,0,50, United-States,1
22,4,240817,4,9,1,5,3,1,0,2597,0,40, United-States,0
17,4,102726,2,8,1,6,3,1,1,0,0,16, United-States,0
32,4,226267,5,10,2,4,1,1,1,0,0,40, Mexico,0
31,4,125457,4,9,1,2,2,1,1,0,0,45, United-States,0
58,6,204021,4,9,5,3,2,1,1,0,0,50, United-States,0
29,2,92262,4,9,1,12,3,1,1,0,0,48, United-States,0
37,4,161141,3,11,2,2,1,1,1,0,0,40, Portugal,1
34,6,190290,4,9,2,2,1,1,1,0,0,40, United-States,1
23,2,430828,5,10,4,3,4,2,1,0,0,40, United-States,0
18,7,59342,2,7,1,4,3,1,0,0,0,5, United-States,0
34,4,136721,4,9,3,3,2,1,0,0,0,40, United-States,0
66,0,149422,1,4,1,0,2,1,1,0,0,4, United-States,0
45,2,86644,6,13,2,1,5,1,0,0,0,55, United-States,0
41,4,195124,7,14,1,3,2,1,1,0,0,35, Dominican-Republic,0
26,4,167350,4,9,1,6,6,1,1,0,0,30, United-States,0
54,2,113000,5,10,2,10,1,1,1,0,0,40, United-States,0
24,4,140027,5,10,1,7,3,2,0,0,0,45, United-States,0
42,4,262425,5,10,2,1,1,1,1,0,0,50, United-States,0
20,4,316702,5,10,1,1,3,1,1,0,0,20, United-States,0
23,7,335453,6,13,1,11,2,1,0,0,0,20, United-States,0
25,0,202480,3,12,1,0,6,1,1,0,0,45, United-States,0
35,4,203628,7,14,1,1,2,1,1,0,0,60, United-States,1
31,4,118710,7,14,2,11,1,1,1,0,1902,40, United-States,1
30,4,189620,6,13,1,1,3,1,0,0,0,40, Poland,0
19,4,475028,4,9,1,5,3,1,0,0,0,20, United-States,0
36,2,110866,6,13,1,1,2,1,1,0,0,50, United-States,0
31,4,243605,6,13,5,5,4,1,0,0,1380,40, Cuba,0
21,4,163870,5,10,1,9,3,1,1,0,0,30, United-States,0
31,6,80145,5,10,2,2,1,1,1,0,0,40, United-States,0
46,4,295566,8,16,3,1,4,1,0,25236,0,65, United-States,1
44,4,63042,6,13,3,3,3,1,0,0,0,50, United-States,1
40,4,229148,2,8,2,6,1,2,1,0,0,40, Jamaica,0
45,4,242552,5,10,1,5,2,2,1,0,0,40, United-States,0
60,4,177665,4,9,2,2,1,1,1,0,0,35, United-States,0
18,4,208103,2,7,1,6,6,1,1,0,0,25, United-States,0
28,4,296450,6,13,2,1,1,1,1,0,0,40, United-States,0
36,4,70282,5,10,3,4,4,2,0,0,0,40, United-States,0
36,4,271767,6,13,4,1,2,1,1,0,0,40, ?,0
40,4,144995,3,11,2,11,1,1,1,4386,0,40, United-States,0
36,2,382635,6,13,3,4,4,1,0,0,0,35, Honduras,0
31,4,295697,4,9,4,6,4,2,0,0,0,40, United-States,0
33,4,194141,4,9,2,7,1,1,1,0,0,40, United-States,0
19,7,378418,4,9,1,11,3,1,0,0,0,40, United-States,0
22,4,214399,5,10,1,5,3,1,0,0,0,15, United-States,0
34,4,217460,6,13,2,3,1,1,1,0,0,45, United-States,1
33,4,182556,4,9,1,6,2,1,1,0,0,40, United-States,0
41,4,125831,4,9,2,2,1,1,1,0,2051,60, United-States,0
29,4,271328,6,13,1,1,2,1,1,4650,0,40, United-States,0
50,2,50459,4,9,2,3,1,1,1,0,0,42, United-States,1
42,4,162140,6,13,2,3,1,1,1,7298,0,45, United-States,1
43,4,177937,6,13,1,1,2,1,1,0,0,40, ?,1
44,4,111502,4,9,2,5,5,1,0,0,0,40, United-States,0
20,4,299047,5,10,1,6,2,1,0,0,0,20, United-States,0
31,4,223212,4,9,2,6,1,1,1,0,0,40, Mexico,0
65,6,118474,2,7,2,3,1,1,1,9386,0,59, ?,1
23,4,352139,5,10,1,6,2,1,0,0,0,24, United-States,0
55,4,173093,5,10,3,4,2,3,0,0,0,40, United-States,0
26,4,181655,3,11,2,4,1,1,1,0,2377,45, United-States,0
25,4,332702,3,11,1,6,3,1,0,0,0,15, United-States,0
45,0,51164,5,10,2,0,5,2,0,0,0,40, United-States,0
35,4,234901,5,10,2,2,1,1,1,2407,0,40, United-States,0
36,4,131414,5,10,1,5,2,2,0,0,0,36, United-States,0
43,7,260960,6,13,2,1,1,1,1,0,0,50, United-States,0
56,4,156052,4,9,5,6,4,2,0,594,0,20, United-States,0
42,4,279914,6,13,2,11,1,1,1,0,0,40, United-States,1
19,4,192453,5,10,1,6,6,1,0,0,0,25, United-States,0
55,6,200939,4,9,2,8,1,1,1,0,0,72, United-States,0
42,4,151408,7,14,1,3,2,1,0,14084,0,50, United-States,1
26,4,112847,3,11,1,11,3,1,1,0,0,40, United-States,0
17,4,316929,2,8,1,9,3,1,1,0,0,20, United-States,0
42,2,126319,6,13,2,1,5,1,0,0,0,40, United-States,1
55,4,197422,4,9,2,8,1,1,1,7688,0,40, United-States,1
32,4,267736,5,10,1,4,3,2,0,0,0,40, United-States,0
29,4,267034,2,7,1,2,3,2,1,0,0,40, Haiti,0
46,7,193047,6,13,2,1,1,1,1,0,0,37, United-States,0
29,7,356089,6,13,2,3,1,1,1,7688,0,40, United-States,1
22,4,223515,6,13,1,1,4,1,1,0,0,20, United-States,0
58,6,87510,2,6,2,2,1,1,1,0,0,40, United-States,0
23,4,145111,4,9,1,8,4,1,1,0,0,50, United-States,0
39,4,48093,4,9,1,9,2,1,1,0,0,40, United-States,0
27,4,31757,3,11,1,2,3,1,1,0,0,38, United-States,0
54,4,285854,4,9,2,8,1,1,1,0,0,40, United-States,1
33,2,120064,6,13,1,1,2,1,0,0,0,45, United-States,0
46,1,167381,4,9,2,4,5,1,0,0,0,40, United-States,1
37,4,103408,4,9,1,10,2,2,1,0,0,40, United-States,0
36,4,101460,4,9,1,6,2,1,0,0,0,18, United-States,0
59,2,420537,4,9,2,4,5,1,0,0,0,38, United-States,1
34,2,119411,4,9,3,12,4,1,1,0,0,40, Portugal,0
53,5,128272,8,16,2,3,1,1,1,0,0,70, United-States,1
51,4,386773,6,13,1,5,2,1,1,0,0,55, United-States,1
32,4,283268,2,6,4,6,4,1,0,0,0,42, United-States,0
31,7,301526,5,10,2,6,6,1,1,0,0,40, United-States,0
22,4,151790,5,10,2,5,5,1,0,0,0,30, Germany,0
47,6,106252,6,13,3,5,2,1,0,0,0,50, United-States,0
32,4,188557,4,9,1,7,2,1,1,0,0,40, United-States,0
26,4,171114,5,10,1,10,2,1,0,0,0,38, United-States,0
37,4,327323,1,3,4,10,2,1,1,0,0,32, Guatemala,0
31,4,244147,4,9,3,2,4,1,1,0,0,55, United-States,0
37,4,280282,3,11,2,11,5,1,0,0,0,24, United-States,1
55,4,116442,4,9,1,5,2,1,1,0,0,38, United-States,0
23,2,282579,3,11,3,11,2,1,1,0,0,56, United-States,0
36,4,51838,5,10,3,4,4,1,0,0,0,40, United-States,0
34,4,73585,7,14,2,1,1,1,1,0,0,40, ?,0
43,4,226902,6,13,2,5,1,1,1,0,0,50, United-States,1
54,4,279129,5,10,1,11,2,1,1,0,0,40, United-States,0
43,7,146908,5,10,2,2,1,1,1,0,0,40, ?,0
28,4,196690,3,11,1,7,2,1,0,0,1669,42, United-States,0
40,4,130760,3,11,2,3,1,1,1,0,0,50, United-States,1
41,6,49572,5,10,2,3,1,1,1,0,0,60, United-States,0
40,4,237601,6,13,1,5,2,5,0,0,0,55, United-States,1
42,4,169628,5,10,3,4,2,2,0,0,0,38, United-States,0
61,6,36671,4,9,2,10,1,1,1,0,2352,50, United-States,0
18,4,231193,2,8,1,7,3,1,1,0,0,30, United-States,0
59,0,192130,4,9,2,0,1,1,1,0,0,16, United-States,0
21,0,149704,4,9,1,0,2,1,0,1055,0,40, United-States,0
48,4,102102,3,11,2,11,1,1,1,0,0,50, United-States,1
41,5,32185,6,13,2,11,1,1,1,0,0,40, United-States,0
18,0,196061,5,10,1,0,3,1,1,0,0,33, United-States,0
23,4,211046,4,9,1,5,2,1,0,2463,0,40, United-States,0
60,4,31577,4,9,2,8,1,1,1,0,0,60, United-States,1
22,4,162343,5,10,1,6,6,2,1,0,0,20, United-States,0
61,4,128831,4,9,2,7,1,1,1,0,0,40, United-States,0
25,4,316688,4,9,1,7,2,2,1,0,0,40, United-States,0
46,4,90758,7,14,1,11,2,1,1,0,0,35, United-States,1
43,4,274363,6,13,2,3,1,1,1,0,1902,40, England,1
43,4,154538,3,12,3,2,2,1,1,0,0,40, United-States,0
24,4,106085,4,9,1,6,3,2,1,0,1721,30, United-States,0
68,6,315859,2,7,1,10,4,1,1,0,0,20, United-States,0
31,4,51471,4,9,3,4,4,1,0,0,0,38, United-States,0
17,4,193830,2,7,1,5,3,1,0,0,0,20, United-States,0
32,4,231043,4,9,2,2,1,1,1,5178,0,48, United-States,1
50,0,23780,7,14,2,0,6,1,1,0,0,40, United-States,0
33,4,169879,6,13,2,1,1,1,1,3103,0,47, United-States,1
64,4,270333,6,13,2,1,1,1,1,0,0,40, United-States,1
20,4,138768,4,9,1,8,3,1,1,0,0,30, United-States,0
30,4,191571,4,9,4,6,3,1,0,0,0,36, United-States,0
22,0,219941,5,10,1,0,3,2,1,0,0,40, United-States,0
43,4,94113,5,10,3,3,2,1,1,0,0,45, United-States,0
22,4,137510,5,10,1,4,3,1,1,0,0,40, United-States,0
17,4,32607,2,6,1,10,3,1,1,0,0,20, United-States,0
47,6,93208,4,9,2,6,5,1,0,0,0,75, Italy,0
41,4,254440,3,11,1,1,2,1,0,0,0,60, United-States,0
56,4,186556,5,10,2,2,1,1,1,0,0,50, United-States,1
64,4,169871,4,9,2,8,1,1,1,0,0,45, United-States,0
47,4,191277,4,9,2,8,1,1,1,0,0,50, United-States,1
48,4,167159,3,11,1,4,4,1,1,0,0,40, United-States,0
31,4,171871,7,14,1,1,2,1,0,0,0,46, United-States,0
29,4,154411,3,11,1,11,3,1,1,0,0,40, United-States,0
30,4,129227,4,9,5,4,2,1,0,0,0,40, United-States,0
32,4,110331,4,9,2,3,1,1,1,0,1672,60, United-States,0
57,4,34269,4,9,5,8,4,1,1,0,653,42, United-States,1
62,4,174355,4,9,5,6,2,1,0,0,0,40, United-States,0
39,4,680390,4,9,4,7,4,1,0,0,0,24, United-States,0
43,4,233130,5,10,1,4,2,1,1,0,0,25, United-States,0
24,5,165474,6,13,1,5,3,1,1,0,0,40, United-States,0
42,0,257780,2,7,2,0,1,1,1,0,0,15, United-States,0
53,4,194259,5,10,2,4,5,1,0,4386,0,40, United-States,1
26,4,280093,5,10,1,9,3,1,1,0,0,40, United-States,0
